row_index,source_lang,source_script,source_text,target_lang,target_script,target_text,cosine_similarity
6,eng,Latn,"He built a WiFi door bell, he said.",guj,Gujr,"તેમણે વાઈફાઈડોર બેલ બનાવ્યો હતો, એમ તેમણે કહ્યું હતું.",0.09477437464990274
6,eng,Latn,"He built a WiFi door bell, he said.",hat,Latn,"Li te konstwi yon sonèt pòt WiFi, li di.",0.036427438243801714
6,eng,Latn,"He built a WiFi door bell, he said.",hau,Latn,"Ya ce, ya gina ƙararrawar ƙofa ta WiFi.",0.15814170060801083
6,eng,Latn,"He built a WiFi door bell, he said.",heb,Hebr,"הוא בנה פעמון WiFi  לדלת, כך אמר.",0.22442347860438835
6,eng,Latn,"He built a WiFi door bell, he said.",hin,Deva,"उन्होंने (जेमी सिमिनॉफ़) कहा, कि उन्होंने एक वाईफ़ाई डोर बेल बनाई है.",4.447547532304978e-05
6,eng,Latn,"He built a WiFi door bell, he said.",hne,Deva,ओ कहिस कि ओहर एकठन वाईफाई घंटी बाला फैरका बनइ।,0.0438222109654815
6,eng,Latn,"He built a WiFi door bell, he said.",hrv,Latn,Rekao je da je napravio Wi-Fi zvonce.,0.18523013350022965
6,eng,Latn,"He built a WiFi door bell, he said.",hun,Latn,Megoldásként készített egy wifis kapucsengőt.,0.16106493380189235
6,eng,Latn,"He built a WiFi door bell, he said.",hye,Armn,"Նա դռան WiFi զանգ կառուցեց, ասաց նա։",0.3101753974712502
6,eng,Latn,"He built a WiFi door bell, he said.",ibo,Latn,O kwuru na ọ rụrụ mgbịrịgba ụzọ ji WiFi arụ ọrụ.,0.043269640642224765
6,eng,Latn,"He built a WiFi door bell, he said.",ilo,Latn,"Nagaramid isuna ti WiFi a doorbell, kinunana.",0.1625776560750379
6,eng,Latn,"He built a WiFi door bell, he said.",ind,Latn,"Ia melakukan pembuatan bel pintu dengan teknologi WiFi, katanya.",0.2711592461859593
6,eng,Latn,"He built a WiFi door bell, he said.",isl,Latn,"Hann smíðaði WiFi-dyrabjöllu, sagði hann.",0.04304330258733212
6,eng,Latn,"He built a WiFi door bell, he said.",ita,Latn,Ha detto di aver costruito un campanello Wi-Fi.,0.04193648574918845
6,eng,Latn,"He built a WiFi door bell, he said.",jav,Latn,"Dheweke mbangun bel lawang WiFi, jarene.",0.045078270706043706
6,eng,Latn,"He built a WiFi door bell, he said.",jpn,Jpan,彼はWi-Fiで鳴るドアベルを作ったそうです。,0.058235883581010305
6,eng,Latn,"He built a WiFi door bell, he said.",kab,Latn,"Yebna aneyna n tewwurt ileḥḥun s l WiFi, i d-yenna.",0.06217389169946135
6,eng,Latn,"He built a WiFi door bell, he said.",kac,Latn,Shi WiFi chyinghka dingsi gyin shalat ai nga shi tsun ai.,0.23693022105481928
6,eng,Latn,"He built a WiFi door bell, he said.",kam,Latn,"Aakie ngengele ya muomoni ya WiFi, aisye uu.",0.1293973990887379
6,eng,Latn,"He built a WiFi door bell, he said.",kan,Knda,ಅವರು ವೈಫೈ ಡೋರ್ ಬೆಲ್ ತಯಾರಿಸಿದ್ದಾರೆ ಎಂದು ಅವರು ಹೇಳಿದರು.,0.10232274314519732
6,eng,Latn,"He built a WiFi door bell, he said.",kas,Arab,امۍ وون کہِ، امۍ بنٲو WiFi دروازٕچ اکھ گھنٹی۔,0.7112248265278457
6,eng,Latn,"He built a WiFi door bell, he said.",kas,Deva,"तेम बनेव अख WiFi डोर बेल, तेम वोन।",0.04547161047621241
6,eng,Latn,"He built a WiFi door bell, he said.",kat,Geor,მისი თქმით მან WiFi-სთან დაკავშირებული კარის ზარი შექმნა.,0.15383689350937768
6,eng,Latn,"He built a WiFi door bell, he said.",kaz,Cyrl,Ол Wi-Fi есік қоңырауын жасағанын айтты.,0.29434702818675496
6,eng,Latn,"He built a WiFi door bell, he said.",kbp,Latn,Ɛyɔɔdaa se elubi nɔnɔɔ yɔɔ fɩɖɩɖɩ ŋgʋ kɩlakɩ tʋmɩyɛ nɛ WiFi yɔ.,0.3145856253445489
6,eng,Latn,"He built a WiFi door bell, he said.",kea,Latn,"El konstrui un kanpainha sen fius, el fla.",0.09236572110562288
6,eng,Latn,"He built a WiFi door bell, he said.",khk,Cyrl,Тэрээр WiFi-р ажилладаг хаалганы хонх бүтээсэн гэж хэлэв.,0.2657513776036316
6,eng,Latn,"He built a WiFi door bell, he said.",khm,Khmr,គាត់​បាន​និយាយ​ថា​ គាត់​បាន​ផលិត​កន្តឹង​ទ្វារ​ WiFi។,0.10854277111525382
6,eng,Latn,"He built a WiFi door bell, he said.",kik,Latn,"Nĩathondekete mũtambo wa ngengere ya mũrango-inĩ ĩnyitithanĩtio na WiFi, nake akiuga.",0.003968414107419346
6,eng,Latn,"He built a WiFi door bell, he said.",kin,Latn,Yavuze ko yubatse inzogera yo ku muryango ikoresha murandasi nziramugozi.,0.009205262165488332
6,eng,Latn,"He built a WiFi door bell, he said.",kir,Cyrl,Ал WiFi менен иштеген эшик коңгуроосун жасаганын айтты.,0.13485659212094683
6,eng,Latn,"He built a WiFi door bell, he said.",kmb,Latn,"Mwene watungu ngunga se mukolo, wambe.",0.06387089043020026
6,eng,Latn,"He built a WiFi door bell, he said.",kmr,Latn,Wî got wî zengileke derîyî ya WiFi-yê ava kir.,0.47607534435189547
6,eng,Latn,"He built a WiFi door bell, he said.",knc,Arab,نُكْتٗرَمْ تشَنْنَ بي وَيفَي بي تشِتَنْدو، وونوْ.,0.05142581131640351
6,eng,Latn,"He built a WiFi door bell, he said.",knc,Latn,Shiye cinna kongil be gana sǝtandǝ wono.,0.00710126949441672
6,eng,Latn,"He built a WiFi door bell, he said.",kon,Latn,"Yandi tubaka nde, yandi salaka ngunga yina ke bulaka na kielo na nzila ya Wifi.",0.03982880703216038
6,eng,Latn,"He built a WiFi door bell, he said.",kor,Hang,그는 무선 도어벨(Wi-Fi doorbell)을 만들었다고 말했다.,0.47071127374713234
6,eng,Latn,"He built a WiFi door bell, he said.",lao,Laoo,ລາວເວົ້າວ່າ ລາວໄດ້ສ້າງກະດິ່ງປະຕູທີ່ໃຊ້ວາຍຟາຍ (WiFi).,0.04880615044463381
6,eng,Latn,"He built a WiFi door bell, he said.",lij,Latn,"O l'à construto un sunaggin da pòrta WiFi, o l'à dito.",0.06139753736579239
6,eng,Latn,"He built a WiFi door bell, he said.",lim,Latn,"Heer maakde ‘n Wi-Fi deurbel, zag ‘r.",0.25184506545837737
6,eng,Latn,"He built a WiFi door bell, he said.",lin,Latn,"Alobaki ete, asalaki eloko esalaka makelele ya WiFi.",0.5724618132007594
6,eng,Latn,"He built a WiFi door bell, he said.",lit,Latn,"Jis pasakė, kad įrengė „WiFi“ durų skambutį.",0.22997723846158022
6,eng,Latn,"He built a WiFi door bell, he said.",lmo,Latn,"A’l g’ha fait su un campanell WiFi, a’l g’ha diit.",0.12237211675901598
6,eng,Latn,"He built a WiFi door bell, he said.",ltg,Latn,"Jis saceja, ka jis izveiduoja Wi-Fi durovu zvonu.",0.07018641436300747
6,eng,Latn,"He built a WiFi door bell, he said.",ltz,Latn,Laut him huet hien eng WiFi-Schell gebaut.,0.054228451105354174
6,eng,Latn,"He built a WiFi door bell, he said.",lua,Latn,"Wakamba se, muasa ngonga wa WiFi wa kutshibi.",0.2182301264664258
6,eng,Latn,"He built a WiFi door bell, he said.",lug,Latn,"Yazimba akade ko oluggi aka WIFI, bwe yagamba.",0.13370557242336284
6,eng,Latn,"He built a WiFi door bell, he said.",luo,Latn,"Noloso olang' mar dhoot matiyo gi WiFi, ne owacho.",0.16239163323503347
6,eng,Latn,"He built a WiFi door bell, he said.",lus,Latn,"WiFi hmang door bell a siam a ni, a ti a.",0.6493949903849883
6,eng,Latn,"He built a WiFi door bell, he said.",lvs,Latn,Pēc viņa teiktā viņš izgudroja bezvadu durvju zvanu.,0.06093293624474664
6,eng,Latn,"He built a WiFi door bell, he said.",mag,Deva,"ऊ एगो वाईफाई दरवाजे के घंटी बनलई, ऊ कहले।",0.3723713802110831
6,eng,Latn,"He built a WiFi door bell, he said.",mai,Deva,ओ कहलथि जे ओ एकटा WiFi डोर बेलक निर्माण केलथि।,0.16770123796782604
6,eng,Latn,"He built a WiFi door bell, he said.",mal,Mlym,അദ്ദേഹം ഒരു WiFi ഡോർ ബെൽ ഉണ്ടാക്കിയെന്ന് അവൻ പറഞ്ഞു.,0.014704553316423983
6,eng,Latn,"He built a WiFi door bell, he said.",mar,Deva,"ते म्हणाले की, त्यांनी WiFi डोअर बेल बनवली आहे.",0.13823945461139278
6,eng,Latn,"He built a WiFi door bell, he said.",min,Arab,ايڽو ممباڠون ويفي جو بل، كچكڽو.,0.09266704195056134
6,eng,Latn,"He built a WiFi door bell, he said.",min,Latn,"Inyo membangun WiFi jo bel, keceknyo.",0.09492452522833518
6,eng,Latn,"He built a WiFi door bell, he said.",mkd,Cyrl,Рече дека создал ѕвонче за влезна врата со WiFi.,0.20021588226510967
6,eng,Latn,"He built a WiFi door bell, he said.",mlt,Latn,"Huwa bena qanpiena tal-bieb bil-WiFi, qal.",0.46326475055693966
6,eng,Latn,"He built a WiFi door bell, he said.",mni,Beng,মহাক্না WiFi দোর্বেল অমা শাখি হায়না মহাক্না হায়খি।,0.02458180098043833
6,eng,Latn,"He built a WiFi door bell, he said.",mos,Latn,"A mee WiFi roog noore lombre, a sẽn n yeele.",0.2747733467781656
6,eng,Latn,"He built a WiFi door bell, he said.",mri,Latn,I hangaia mai e ia he pere kuaha ahokore.,0.1609031683545443
6,eng,Latn,"He built a WiFi door bell, he said.",mya,Mymr,WiFi တံခါးခေါင်းလောင်းကို သူတပ်ဆင်ခဲ့တာလို့ သူက ဆိုပါတယ်။,0.06811352392231135
6,eng,Latn,"He built a WiFi door bell, he said.",nld,Latn,Hij zei dat hij daarop een wifi-deurbel maakte.,0.1207773786091184
6,eng,Latn,"He built a WiFi door bell, he said.",nno,Latn,"Han bygde ei WIFI ringeklokke, sa han.",0.34379592386688496
6,eng,Latn,"He built a WiFi door bell, he said.",nob,Latn,"Han laget en ringeklokke som er koblet til trådløst nett, fortalte han.",0.10073843334339878
6,eng,Latn,"He built a WiFi door bell, he said.",npi,Deva,उनले Wifi ढोकाको घण्टी बनाएको भने।,0.1952673309847421
6,eng,Latn,"He built a WiFi door bell, he said.",nso,Latn,"O agile pele lebati la WiFi, a bolela.",0.0695898447003116
6,eng,Latn,"He built a WiFi door bell, he said.",nus,Latn,"Cuɛ lar jɛn wut ɛmɔ, cuɛ löth thuɔk duel la̱t mi̱ lät kɛ WiFi.",0.4752166672092539
6,eng,Latn,"He built a WiFi door bell, he said.",nya,Latn,"Anapanga belu la WiFi, anatelo.",0.10960910421738186
6,eng,Latn,"He built a WiFi door bell, he said.",oci,Latn,"Construsiguèt una esquiroleta d'intrada Wifi, diguèt.",0.2754673301370141
6,eng,Latn,"He built a WiFi door bell, he said.",ory,Orya,ସେ ୱାଇଫାଇ ଡୋର୍ ବେଲ୍ ନିର୍ମାଣ କରିଥିବା କହିଛନ୍ତି।,0.03404602176746928
6,eng,Latn,"He built a WiFi door bell, he said.",pag,Latn,"Sikatoy nanggaway WiFi door bell, kuan to.",0.3437072796859285
6,eng,Latn,"He built a WiFi door bell, he said.",pan,Guru,"ਉਸਨੇ ਕਿਹਾ, ਉਸਨੇ ਇੱਕ ਵਾਈ-ਫਾਈ ਡੋਰ ਬੈੱਲ ਬਣਾਈ ਹੈ।",0.010931200067722559
6,eng,Latn,"He built a WiFi door bell, he said.",pap,Latn,"El a traha un bèl di porta ku tin WiFi, el a bisa.",0.09653667900892682
6,eng,Latn,"He built a WiFi door bell, he said.",pbt,Arab,هغه د وائي فائي دروازې زنګ جوړ کړو، هغه وویل.,0.3988140523425412
6,eng,Latn,"He built a WiFi door bell, he said.",pes,Arab,وی گفت که یک زنگ درب WiFi ساخته است.,0.4436024929732782
6,eng,Latn,"He built a WiFi door bell, he said.",plt,Latn,"Izy dia nanamboatra lakolosim-baravarana misy WiFi, hoy izy.",0.122431903378878
6,eng,Latn,"He built a WiFi door bell, he said.",pol,Latn,"Stwierdził, że skonstruował dzwonek do drzwi na Wi-Fi.",0.1776040426060758
6,eng,Latn,"He built a WiFi door bell, he said.",por,Latn,"Ele montou uma campainha sem fio, disse.",0.4089101293731051
6,eng,Latn,"He built a WiFi door bell, he said.",prs,Arab,او گفت که او یک زنگ دروازه وای فای (WiFi) ساخت.,0.102368620198825
6,eng,Latn,"He built a WiFi door bell, he said.",quy,Latn,"Ruwarqun WiFiniyuq qayana tupqanata, nisqa.",0.004037367587333652
6,eng,Latn,"He built a WiFi door bell, he said.",ron,Latn,"A construit o sonerie de ușă WiFi, a spus el.",0.04038464665788076
6,eng,Latn,"He built a WiFi door bell, he said.",run,Latn,Avuga ko yaciye akora agakengeri ko ku muryango gakoresha Wifi.,0.08380737095226255
6,eng,Latn,"He built a WiFi door bell, he said.",rus,Cyrl,"Он сказал, что создал дверной звонок, работающий от WiFi.",0.12032979143051203
6,eng,Latn,"He built a WiFi door bell, he said.",sag,Latn,Lo tènè lo lèkèrè ngbonga ti yanga dä sô a sala kusala gi na WIFI.,0.5890912504952247
6,eng,Latn,"He built a WiFi door bell, he said.",san,Deva,सः WiFi द्वारघण्टिकां निर्मितवान्। सः अवदत्।,0.047205162238804055
6,eng,Latn,"He built a WiFi door bell, he said.",sat,Olck,"ᱩᱱᱤ ᱞᱟᱹᱭ ᱠᱮᱰ-ᱟ, ᱩᱱᱤ ᱫᱚ ᱢᱤᱫ ᱣᱟᱭᱯᱷᱟᱭ ᱫᱩᱣᱟᱹᱨ ᱜᱷᱟᱱᱴᱤ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱫ-ᱟᱭ᱾",0.026220395980654496
6,eng,Latn,"He built a WiFi door bell, he said.",scn,Latn,Dissi ca custruìu na campana dâ porta WiFi.,0.3135726125745145
6,eng,Latn,"He built a WiFi door bell, he said.",shn,Mymr,မၼ်းၸၢႆးလၢတ်ႈဝႃႈ မၼ်းၸၢႆးလႆႈၵေႃႇသၢင်ႈ ႁိင်ႇၽၵ်းတူ ဝၢႆႇၽၢႆႇ ၼႆယဝ်ႉ။,0.03809736830714048
6,eng,Latn,"He built a WiFi door bell, he said.",sin,Sinh,ඔහු WiFi දොර සීනුවක් සැකසූ බව ඔහු කිවුවේය.,0.0035336714621062616
6,eng,Latn,"He built a WiFi door bell, he said.",slk,Latn,Vytvoril podľa neho WiFi zvonček na dvere.,0.3472992615271487
6,eng,Latn,"He built a WiFi door bell, he said.",slv,Latn,"Rekel je, da je izdelal brezžični hišni zvonec.",0.40924289946799425
6,eng,Latn,"He built a WiFi door bell, he said.",smo,Latn,"Sa ia fausia se logo faitoto’a WiFi, o lana tala lea.",0.3697567803977355
6,eng,Latn,"He built a WiFi door bell, he said.",sna,Latn,Akati akagadzira bhero repadhoo rinoshandisa masaisai eWifi.,0.057074100128369644
6,eng,Latn,"He built a WiFi door bell, he said.",snd,Arab,هن چيو ته، هن هڪ وائي فائي ڊور بيل ٺاهي.,0.09947578431642552
6,eng,Latn,"He built a WiFi door bell, he said.",som,Latn,"Wuxu yidhi, wuxu sameeyay wuxu dhisay jalas albaabeed WiFi ah.",0.12020904218687468
6,eng,Latn,"He built a WiFi door bell, he said.",sot,Latn,"O ile a aha tshepe ya ho kokota monyako ya WiFi, a rialo.",0.2174518001035936
6,eng,Latn,"He built a WiFi door bell, he said.",spa,Latn,Él dijo que construyó un timbre wifi.,0.13276781362619922
6,eng,Latn,"He built a WiFi door bell, he said.",srd,Latn,"At fatu unu campaneddu WiFi, at naradu.",0.615989787358278
6,eng,Latn,"He built a WiFi door bell, he said.",srp,Cyrl,Рекао је да је направио WiFi звонце.,0.26835524014955475
6,eng,Latn,"He built a WiFi door bell, he said.",ssw,Latn,Utsi wakhe ibheli ye-WiFi yasemnyango.,0.34522715804110216
6,eng,Latn,"He built a WiFi door bell, he said.",sun,Latn,"Anjeunna ngawangun bél panto anu nyambung ka WiFi, ceunah mah.",0.4361043092408442
6,eng,Latn,"He built a WiFi door bell, he said.",swe,Latn,Han berättade att han hade byggt en wifi-dörrklocka.,0.037111063616939104
6,eng,Latn,"He built a WiFi door bell, he said.",swh,Latn,"Aliunda kengele ya mlango ya Wi-Fi, alisema.",0.03788873371633531
6,eng,Latn,"He built a WiFi door bell, he said.",szl,Latn,"Pedzioł, że zbudowoł zwōnek WiFi do dźwiyrzi.",0.04564579717632202
6,eng,Latn,"He built a WiFi door bell, he said.",tam,Taml,"அவர், தான் வைஃபை கதவு அறிவிப்பு மணியை உருவாக்கியதாகக் கூறினார்.",0.0332034678117867
6,eng,Latn,"He built a WiFi door bell, he said.",taq,Latn,Allaɣat as ǝday tazoli WIFI ǝ- emasli n ălbab.,0.7354633696178713
6,eng,Latn,"He built a WiFi door bell, he said.",taq,Tfng,ⴰⵍⵍⴰⵗⴰⵜ ⴰⵙ <ⴷⴰⵢ ⵜⴰⵣⵓⵍⵉ ⵡⵉⴼⵉ <- ⵉⵎⴰⵙⵍⵉ ⵏ ⴰⵍⴱⴰⴱ.,0.0590353976873263
6,eng,Latn,"He built a WiFi door bell, he said.",tat,Cyrl,Ул WiFi'лы ишек кыңгыравын ясаган дип сөйләде.,0.7157831209838852
6,eng,Latn,"He built a WiFi door bell, he said.",tel,Telu,అతను WiFi డోర్ బెల్ నిర్మించాడు. అని చెప్పాడు.,0.06167641405320403
6,eng,Latn,"He built a WiFi door bell, he said.",tgk,Cyrl,"Ӯ гуфт, ки ӯ занги даре сохт, ки WiFi дорад.",0.19935048317400988
6,eng,Latn,"He built a WiFi door bell, he said.",tgl,Latn,"Gumawa siya ng WiFi na timbre para sa pintuan, sabi niya.",0.4433335050710739
6,eng,Latn,"He built a WiFi door bell, he said.",tha,Thai,เขาบอกว่าได้สร้างกริ่งประตู WiFi ขึ้นมา,0.20691514636233574
6,eng,Latn,"He built a WiFi door bell, he said.",tir,Ethi,እሱ ናይ ዋይፋይ ማዕጾ ደወል ሰሪሑ ኢሉ ተዛሪቡ።,0.1392287938269337
6,eng,Latn,"He built a WiFi door bell, he said.",tpi,Latn,"Em i wokim wanpela WiFi belo bilong dua, em i tok.",0.2457347223023438
6,eng,Latn,"He built a WiFi door bell, he said.",tsn,Latn,A re o dirile tshitswana e e kokotang ya WiFi.,0.24316767097193345
6,eng,Latn,"He built a WiFi door bell, he said.",tso,Latn,"U ri, u endle bele ra le nyangweni ra WiFi.",0.07545836761883665
6,eng,Latn,"He built a WiFi door bell, he said.",tuk,Latn,Ol özüniň Wi-Fi-ly gapy jaňyny gurnandygyny aýtdy.,0.21354557033283228
6,eng,Latn,"He built a WiFi door bell, he said.",tum,Latn,"Iyo wakati, wakapanga belu wa pa chijaro wakwendera makina ya intaneti panji kuti WiFi.",0.18529966691566263
6,eng,Latn,"He built a WiFi door bell, he said.",tur,Latn,WiFi ile çalışan bir kapı zili yaptığını söyledi.,0.42771063336578335
6,eng,Latn,"He built a WiFi door bell, he said.",twi,Latn,"Ɔkae sɛ, ɔyɛɛ WiFi pono dɔn,",0.047324790337275394
6,eng,Latn,"He built a WiFi door bell, he said.",tzm,Tfng,"ⵉⵙⴽⴰ ⵢⴰⵏ ⵓⵙⵔⵙⴰⵔ ⵡⵉⴼⵉ, ⴰⵢⴷ ⵉⵏⵏⴰ.",0.5027357905360217
6,eng,Latn,"He built a WiFi door bell, he said.",uig,Arab,ئۇ WiFi ئىشىك قوڭغۇرىقى ياسىغانلىقىنى دېدى.,0.430626609898653
6,eng,Latn,"He built a WiFi door bell, he said.",ukr,Cyrl,"Він сказав, що створив дзвінок у двері з вай-фай.",0.3915655535549191
6,eng,Latn,"He built a WiFi door bell, he said.",umb,Latn,"Eye watunga ongunga kaykwete icolo, wavangula.",0.4993636765187766
6,eng,Latn,"He built a WiFi door bell, he said.",urd,Arab,اس نے کہا کہ اس نے ایک وائی فائی ڈور بیل اختراع کیا ہے۔,0.0663903924527776
6,eng,Latn,"He built a WiFi door bell, he said.",uzn,Latn,"U WiFi eshik qo'ng'irog'ini yasadi, dedi u.",0.6278615461367703
6,eng,Latn,"He built a WiFi door bell, he said.",vec,Latn,"Ga costruìo un canpaneo wifi, el ga dito.",0.5242525768533639
6,eng,Latn,"He built a WiFi door bell, he said.",vie,Latn,"Ông đã lắp môt chuông cửa WiFi, ông cho biết.",0.26174796248762316
6,eng,Latn,"He built a WiFi door bell, he said.",war,Latn,"Naghimo hiya hin usa ka WiFi nga door bell, siring niya.",0.32466718233484937
6,eng,Latn,"He built a WiFi door bell, he said.",wol,Latn,"Defar na ab sonëri buntu buy doxee WIFI, ci limu wax.",0.18584492917502374
6,eng,Latn,"He built a WiFi door bell, he said.",xho,Latn,"Uye wakha intsimbi yomnyango we-WiFi, wathi.",0.05763481605076165
6,eng,Latn,"He built a WiFi door bell, he said.",ydd,Hebr,"ער האט געבויעט א WiFi טיר גלעקל, האט ער געזאגט.",0.45158597429029623
6,eng,Latn,"He built a WiFi door bell, he said.",yor,Latn,"O ko ago ilekun WiFi, O wi.",0.04811391429670161
6,eng,Latn,"He built a WiFi door bell, he said.",yue,Hant,他說，他製造了一個WiFi門鈴。,0.07383747556246659
6,eng,Latn,"He built a WiFi door bell, he said.",zho,Hans,他称，他制作了一个 WiFi 门铃。,0.1600353347375833
6,eng,Latn,"He built a WiFi door bell, he said.",zho,Hant,他說他做了一個無線網路門鈴。,0.01005534123642969
6,eng,Latn,"He built a WiFi door bell, he said.",zsm,Latn,"Dia menghasilkan loceng pintu WiFi, katanya.",0.11636583436603251
6,eng,Latn,"He built a WiFi door bell, he said.",zul,Latn,"Wakhe insimbi yasemnyango yeWiFi, washo.",0.2739695447700381
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,ace,Arab,سيمينوف خن حسى مکت ݢاءيق لهوه ڤياسن غوبڽن بق تهون ٢٠١٣ لم ايڤيسودى شارک تاڠ‌ک لم ڤت ڤانل اچارا تولا بري دانا کى ستارتوڤ.,0.17285082024045115
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,ace,Latn,Siminoff kheun hasé meukat geuék ‘oh lheuh piasan gobnyan bak thôn 2013 lam episode Shark Tank lam pat panel acara tula bri dana keu startup.,0.18318849750400545
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,acm,Arab,كَال سيمينوف إن المبيعات ارتفعت بعد ما طلع بالتلفزيون سنة2013 بحلقة برنامج شارك تانك، ورفضت لجنة العرض تمويل الشركة البادئة.,0.23590797936338279
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,acq,Arab,قال سيمينوف إنو المبيعات ارتفعت بعد ظهوره بسنة 2013 بحلقة شارك تانك، لُما رفضت لجنة العرض تمويل الشركة البادئة.,0.08053200616144321
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,aeb,Arab,سيمينوف قال أن المبيعات طلعت بعد ما ظهر في عام 2013 في حلقة شارك تانك، وين رفضت لجنة العرض تمويل الشركة الناشئة.,0.1309750734739904
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,afr,Latn,Siminoff het gesê dat verkope die hoogtes ingegaan het na sy 2013 verskyning in die Haaitenk episode waar die vertoning se paneel besluit het om verdere befondsing te staak.,0.2339867720799198
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,ajp,Arab,سيمينوف حكى إنه البيع تحسّن بعد ما طلع في 2013 في حلقة شارك تانك الي رفضت فيها لجنة العرض تمويل الشركة الناشئة.,0.2141192050559386
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,aka,Latn,"Siminof kaa sɛ, nnipa pii hyɛɛ aseɛ tɔɔ ne nneɛma wɔ afe 2013 mu firi berɛ a ɔkɔpuee Shark Tank sini so a atitenafoɔ a wɔbaa dwumadie no so annye antom sɛ wɔbɛsɔ n’asene ama wahyɛ n’adwuma ase.",0.19156433130114
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,als,Latn,"Siminof tha se shitjet u rritën pas shfaqjes së tij të vitit 2013 në episodin ""Shark tank"" ku drejtuesit e shfaqjes e refuzuan financimin e biznesit të ri (startup).",0.2956809694338737
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,amh,Ethi,ፓናሉ ለንግድ መጀመር ገንዘብ በተከለከለበት በ2013 በሻርክ ታንክ ምዕራፍ ላይ ከቀረበ ወዲህ ሽያጭ እንደጨመረ ሲሚኖፍ ተነግሯል።,0.3064736418036073
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,apc,Arab,"قال سيمينوف إنو المبيعات زادت بعد مشاركتو سنة 2013 بحلقة ""شارك تانك"" لما رفضت لجنة البرنامج تمويل الشركة الناشئة.",0.11690878876595993
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,arb,Arab,قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.,0.3527174404895461
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,arb,Latn,Wa qala assayed Siminoff inna nisbat al-mabi3at qad zdadat ba3da dhuhurihi fi 7alaka li barnamej Shark Tank fi 3am 2013 haythu rafada al-fariq tamwil asharika annashi2a.,0.14790299847970603
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,ars,Arab,قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 1434ه في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة المبتدئة.,0.14636348100940216
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,ary,Arab,قال سيمينوف أن المبيعات طلعات مورا فاش بان فواحد الحلقة ديال شارك تانك فاش مبغاتش لجنة البرنامج أنها تمول الشركة اللي طالعة.,0.8007687603942145
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,arz,Arab,سيمينوف قال إن المبيعات زادت بعد ما ظهر سنة 2013 في حلقة شارك تانك، لأن لجنة العرض رفضت تمول الشركة البادئة.,0.08552931557269174
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,asm,Beng,"ছিমিনফে কৈছিল ২০১৩ ত ছাৰ্ক টেংকৰ এটা খণ্ডত তেওৰ আৱিৰ্ভাৱ হোৱাৰ পিছত, য'ত অনুষ্ঠানটোৰ বিচাৰকমণ্ডলীয়ে ষ্টাৰ্টআপটোত বিনিয়োগ কৰাটো প্ৰত্যাখ্যান কৰিছিল, বিক্ৰীৰ উন্নতি ঘটিছিল।",0.29450451034111863
7,eng,Latn,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,ast,Latn,Siminoff aseguró que les ventes espolletaron tres de la so aparición en 2013 en Shark Tank onde’l xuráu se negó a financiar la so empresa emerxente.,0.029931771568618502
